set_id,name,year,theme,subtheme,themeGroup,category,pieces,age,price,imageURL,Age_Range,Price_Range
42063-1,BMW R 1200 GS Adventure,2017,Technic,,Technical,Normal,603,10,$59.99,https://images.brickset.com/sets/images/42063-1.jpg,10 to 17,$$$
42064-1,Ocean Explorer,2017,Technic,,Technical,Normal,1327,10,$119.99,https://images.brickset.com/sets/images/42064-1.jpg,10 to 17,$$$$
42066-1,Air Race Jet,2017,Technic,,Technical,Normal,1151,10,$159.99,https://images.brickset.com/sets/images/42066-1.jpg,10 to 17,$$$$
42068-1,Airport Rescue Vehicle,2017,Technic,,Technical,Normal,1094,10,$99.99,https://images.brickset.com/sets/images/42068-1.jpg,10 to 17,$$$
42069-1,Extreme Adventure,2017,Technic,,Technical,Normal,2382,11,$179.99,https://images.brickset.com/sets/images/42069-1.jpg,10 to 17,$$$$
42070-1,6x6 All Terrain Tow Truck,2017,Technic,,Technical,Normal,1862,11,$289.99,https://images.brickset.com/sets/images/42070-1.jpg,10 to 17,$$$$
42083-1,Bugatti Chiron,2018,Technic,,Technical,Normal,3599,16,$349.99,https://images.brickset.com/sets/images/42083-1.jpg,10 to 17,$$$$
42094-1,Tracked Loader,2019,Technic,,Technical,Normal,827,10,$79.99,https://images.brickset.com/sets/images/42094-1.jpg,10 to 17,$$$
42097-1,Compact Crawler Crane,2019,Technic,,Technical,Normal,920,10,$99.99,https://images.brickset.com/sets/images/42097-1.jpg,10 to 17,$$$
42098-1,Car Transporter,2019,Technic,,Technical,Normal,2493,11,$179.99,https://images.brickset.com/sets/images/42098-1.jpg,10 to 17,$$$$
42099-1,4x4 X-Treme Off-Roader,2019,Technic,,Technical,Normal,958,11,$249.99,https://images.brickset.com/sets/images/42099-1.jpg,10 to 17,$$$$
42108-1,Mobile Crane,2020,Technic,,Technical,Normal,1292,10,$99.99,https://images.brickset.com/sets/images/42108-1.jpg,10 to 17,$$$
42112-1,Concrete Mixer Truck,2020,Technic,,Technical,Normal,1163,10,$119.99,https://images.brickset.com/sets/images/42112-1.jpg,10 to 17,$$$$
42124-1,Off-Road Buggy,2021,Technic,,Technical,Normal,374,10,$129.99,https://images.brickset.com/sets/images/42124-1.jpg,10 to 17,$$$$
42128-1,Heavy-Duty Tow Truck,2021,Technic,,Technical,Normal,2017,11,$159.99,https://images.brickset.com/sets/images/42128-1.jpg,10 to 17,$$$$
42139-1,All-Terrain Vehicle,2022,Technic,,Technical,Normal,764,10,$89.99,https://images.brickset.com/sets/images/42139-1.jpg,10 to 17,$$$
42144-1,Material Handler,2022,Technic,,Technical,Normal,835,10,$149.99,https://images.brickset.com/sets/images/42144-1.jpg,10 to 17,$$$$
8287-1,Motor Box,2006,Technic,,Technical,Normal,93,8,$29.99,https://images.brickset.com/sets/images/8287-1.jpg,5 to 9,$$
8288-1,Crawler Crane,2006,Technic,,Technical,Normal,800,9,$49.99,https://images.brickset.com/sets/images/8288-1.jpg,5 to 9,$$
8289-1,Fire Truck,2006,Technic,,Technical,Normal,1035,8,$74.99,https://images.brickset.com/sets/images/8289-1.jpg,5 to 9,$$$
8256-1,Go-Kart,2009,Technic,,Technical,Normal,144,8,$14.99,https://images.brickset.com/sets/images/8256-1.jpg,5 to 9,$
8259-1,Mini Bulldozer,2009,Technic,,Technical,Normal,165,7,$9.99,https://images.brickset.com/sets/images/8259-1.jpg,5 to 9,$
8260-1,Tractor,2009,Technic,,Technical,Normal,104,7,$9.99,https://images.brickset.com/sets/images/8260-1.jpg,5 to 9,$
8261-1,Rally Truck,2009,Technic,,Technical,Normal,198,8,$24.99,https://images.brickset.com/sets/images/8261-1.jpg,5 to 9,$
8262-1,Quad-Bike,2009,Technic,,Technical,Normal,308,9,$39.99,https://images.brickset.com/sets/images/8262-1.jpg,5 to 9,$$
8263-1,Snow Groomer,2009,Technic,,Technical,Normal,590,9,$49.99,https://images.brickset.com/sets/images/8263-1.jpg,5 to 9,$$
8264-1,Hauler,2009,Technic,,Technical,Normal,575,9,$69.99,https://images.brickset.com/sets/images/8264-1.jpg,5 to 9,$$$
8041-1,Race Truck,2010,Technic,,Technical,Normal,608,9,$59.99,https://images.brickset.com/sets/images/8041-1.jpg,5 to 9,$$$
8045-1,Mini Telehandler,2010,Technic,,Technical,Normal,117,7,$10.99,https://images.brickset.com/sets/images/8045-1.jpg,5 to 9,$
8046-1,Helicopter,2010,Technic,,Technical,Normal,152,8,$19.99,https://images.brickset.com/sets/images/8046-1.jpg,5 to 9,$
8047-1,Compact Excavator,2010,Technic,,Technical,Normal,252,8,$24.99,https://images.brickset.com/sets/images/8047-1.jpg,5 to 9,$
8048-1,Buggy,2010,Technic,,Technical,Normal,314,9,$39.99,https://images.brickset.com/sets/images/8048-1.jpg,5 to 9,$$
8049-1,Tractor with Log Loader,2010,Technic,,Technical,Normal,525,9,$59.99,https://images.brickset.com/sets/images/8049-1.jpg,5 to 9,$$$
8051-1,Motorbike,2010,Technic,,Technical,Normal,467,9,$39.99,https://images.brickset.com/sets/images/8051-1.jpg,5 to 9,$$
8065-1,Mini Container Truck,2011,Technic,,Technical,Normal,119,7,$10.99,https://images.brickset.com/sets/images/8065-1.jpg,5 to 9,$
8066-1,Off-Roader,2011,Technic,,Technical,Normal,141,8,$19.99,https://images.brickset.com/sets/images/8066-1.jpg,5 to 9,$
8067-1,Mini Mobile Crane,2011,Technic,,Technical,Normal,292,8,$24.99,https://images.brickset.com/sets/images/8067-1.jpg,5 to 9,$
8068-1,Rescue Helicopter,2011,Technic,,Technical,Normal,408,9,$39.99,https://images.brickset.com/sets/images/8068-1.jpg,5 to 9,$$
8071-1,Bucket Truck,2011,Technic,,Technical,Normal,593,9,$49.99,https://images.brickset.com/sets/images/8071-1.jpg,5 to 9,$$
8081-1,Extreme Cruiser,2011,Technic,,Technical,Normal,590,9,$59.99,https://images.brickset.com/sets/images/8081-1.jpg,5 to 9,$$$
9390-1,Mini Tow Truck,2012,Technic,,Technical,Normal,136,7,$11.99,https://images.brickset.com/sets/images/9390-1.jpg,5 to 9,$
9391-1,Tracked Crane,2012,Technic,,Technical,Normal,218,8,$19.99,https://images.brickset.com/sets/images/9391-1.jpg,5 to 9,$
9392-1,Quad Bike,2012,Technic,,Technical,Normal,199,8,$24.99,https://images.brickset.com/sets/images/9392-1.jpg,5 to 9,$
9393-1,Tractor,2012,Technic,,Technical,Normal,353,9,$39.99,https://images.brickset.com/sets/images/9393-1.jpg,5 to 9,$$
9394-1,Jet Plane,2012,Technic,,Technical,Normal,499,9,$49.99,https://images.brickset.com/sets/images/9394-1.jpg,5 to 9,$$
42001-1,Mini Off-Roader,2013,Technic,,Technical,Normal,100,7,$12.99,https://images.brickset.com/sets/images/42001-1.jpg,5 to 9,$
42002-1,Hovercraft,2013,Technic,,Technical,Normal,170,8,$19.99,https://images.brickset.com/sets/images/42002-1.jpg,5 to 9,$
42004-1,Mini Backhoe Loader,2013,Technic,,Technical,Normal,246,8,$24.99,https://images.brickset.com/sets/images/42004-1.jpg,5 to 9,$
42005-1,Monster Truck,2013,Technic,,Technical,Normal,329,9,$49.99,https://images.brickset.com/sets/images/42005-1.jpg,5 to 9,$$
42007-1,Moto Cross Bike,2013,Technic,,Technical,Normal,253,9,$39.99,https://images.brickset.com/sets/images/42007-1.jpg,5 to 9,$$
42010-1,Off-road Racer,2013,Technic,,Technical,Normal,160,7,$19.99,https://images.brickset.com/sets/images/42010-1.jpg,5 to 9,$
42011-1,Race Car,2013,Technic,,Technical,Normal,158,7,$19.99,https://images.brickset.com/sets/images/42011-1.jpg,5 to 9,$
42020-1,Twin-rotor Helicopter,2014,Technic,,Technical,Normal,145,7,$12.99,https://images.brickset.com/sets/images/42020-1.jpg,5 to 9,$
42021-1,Snowmobile,2014,Technic,,Technical,Normal,186,8,$19.99,https://images.brickset.com/sets/images/42021-1.jpg,5 to 9,$
42022-1,Hot Rod,2014,Technic,,Technical,Normal,414,9,$39.99,https://images.brickset.com/sets/images/42022-1.jpg,5 to 9,$$
42023-1,Construction Crew,2014,Technic,,Technical,Normal,833,8,$69.99,https://images.brickset.com/sets/images/42023-1.jpg,5 to 9,$$$
42026-1,Black Champion Racer,2014,Technic,,Technical,Normal,137,7,$19.99,https://images.brickset.com/sets/images/42026-1.jpg,5 to 9,$
42027-1,Desert Racer,2014,Technic,,Technical,Normal,148,7,$19.99,https://images.brickset.com/sets/images/42027-1.jpg,5 to 9,$
42028-1,Bulldozer,2014,Technic,,Technical,Normal,617,9,$49.99,https://images.brickset.com/sets/images/42028-1.jpg,5 to 9,$$
42031-1,Cherry Picker,2015,Technic,,Technical,Normal,155,7,$12.99,https://images.brickset.com/sets/images/42031-1.jpg,5 to 9,$
42032-1,Compact Tracked Loader,2015,Technic,,Technical,Normal,252,8,$19.99,https://images.brickset.com/sets/images/42032-1.jpg,5 to 9,$
42033-1,Record Breaker,2015,Technic,,Technical,Normal,125,7,$19.99,https://images.brickset.com/sets/images/42033-1.jpg,5 to 9,$
42034-1,Quad Bike,2015,Technic,,Technical,Normal,148,7,$19.99,https://images.brickset.com/sets/images/42034-1.jpg,5 to 9,$
42035-1,Mining Truck,2015,Technic,,Technical,Normal,362,9,$29.99,https://images.brickset.com/sets/images/42035-1.jpg,5 to 9,$$
42036-1,Street Motorcycle,2015,Technic,,Technical,Normal,375,9,$39.99,https://images.brickset.com/sets/images/42036-1.jpg,5 to 9,$$
42037-1,Formula Off-Roader,2015,Technic,,Technical,Normal,494,9,$59.99,https://images.brickset.com/sets/images/42037-1.jpg,5 to 9,$$$
42040-1,Fire Plane,2015,Technic,,Technical,Normal,578,9,$49.99,https://images.brickset.com/sets/images/42040-1.jpg,5 to 9,$$
42044-1,Display Team Jet,2016,Technic,,Technical,Normal,113,7,$12.99,https://images.brickset.com/sets/images/42044-1.jpg,5 to 9,$
42045-1,Hydroplane Racer,2016,Technic,,Technical,Normal,180,8,$19.99,https://images.brickset.com/sets/images/42045-1.jpg,5 to 9,$
42046-1,Getaway Racer,2016,Technic,,Technical,Normal,170,7,$19.99,https://images.brickset.com/sets/images/42046-1.jpg,5 to 9,$
42047-1,Police Interceptor,2016,Technic,,Technical,Normal,185,7,$19.99,https://images.brickset.com/sets/images/42047-1.jpg,5 to 9,$
42048-1,Race Kart,2016,Technic,,Technical,Normal,345,9,$29.99,https://images.brickset.com/sets/images/42048-1.jpg,5 to 9,$$
42049-1,Mine Loader,2016,Technic,,Technical,Normal,476,9,$49.99,https://images.brickset.com/sets/images/42049-1.jpg,5 to 9,$$
42057-1,Ultralight Helicopter,2017,Technic,,Technical,Normal,199,8,$19.99,https://images.brickset.com/sets/images/42057-1.jpg,5 to 9,$
42058-1,Stunt Bike,2017,Technic,,Technical,Normal,140,7,$19.99,https://images.brickset.com/sets/images/42058-1.jpg,5 to 9,$
42059-1,Stunt Truck,2017,Technic,,Technical,Normal,142,7,$19.99,https://images.brickset.com/sets/images/42059-1.jpg,5 to 9,$
42060-1,Roadwork Crew,2017,Technic,,Technical,Normal,365,8,$29.99,https://images.brickset.com/sets/images/42060-1.jpg,5 to 9,$$
42061-1,Telehandler,2017,Technic,,Technical,Normal,260,9,$39.99,https://images.brickset.com/sets/images/42061-1.jpg,5 to 9,$$
42062-1,Container Yard,2017,Technic,,Technical,Normal,631,8,$59.99,https://images.brickset.com/sets/images/42062-1.jpg,5 to 9,$$$
42065-1,RC Tracked Racer,2017,Technic,,Technical,Normal,370,9,$99.99,https://images.brickset.com/sets/images/42065-1.jpg,5 to 9,$$$
42074-1,Racing Yacht,2018,Technic,,Technical,Normal,330,8,$39.99,https://images.brickset.com/sets/images/42074-1.jpg,5 to 9,$$
42088-1,Cherry Picker,2019,Technic,,Technical,Normal,155,7,$9.99,https://images.brickset.com/sets/images/42088-1.jpg,5 to 9,$
42089-1,Power Boat,2019,Technic,,Technical,Normal,174,8,$14.99,https://images.brickset.com/sets/images/42089-1.jpg,5 to 9,$
42090-1,Getaway Truck,2019,Technic,,Technical,Normal,128,7,$19.99,https://images.brickset.com/sets/images/42090-1.jpg,5 to 9,$
42091-1,Police Pursuit,2019,Technic,,Technical,Normal,120,7,$19.99,https://images.brickset.com/sets/images/42091-1.jpg,5 to 9,$
42092-1,Rescue Helicopter,2019,Technic,,Technical,Normal,325,8,$39.99,https://images.brickset.com/sets/images/42092-1.jpg,5 to 9,$$
42095-1,Remote-Controlled Stunt Racer,2019,Technic,,Technical,Normal,324,9,$99.99,https://images.brickset.com/sets/images/42095-1.jpg,5 to 9,$$$
42101-1,Buggy,2020,Technic,,Technical,Normal,117,7,$12.99,https://images.brickset.com/sets/images/42101-1.jpg,5 to 9,$
42103-1,Dragster,2020,Technic,,Technical,Normal,225,7,$19.99,https://images.brickset.com/sets/images/42103-1.jpg,5 to 9,$
42104-1,Race Truck,2020,Technic,,Technical,Normal,227,7,$19.99,https://images.brickset.com/sets/images/42104-1.jpg,5 to 9,$
42105-1,Catamaran,2020,Technic,,Technical,Normal,404,8,$49.99,https://images.brickset.com/sets/images/42105-1.jpg,5 to 9,$$
42106-1,Stunt Show Truck & Bike,2020,Technic,,Technical,Normal,610,8,$49.99,https://images.brickset.com/sets/images/42106-1.jpg,5 to 9,$$
42116-1,Skid Steer Loader,2021,Technic,,Technical,Normal,140,7,$9.99,https://images.brickset.com/sets/images/42116-1.jpg,5 to 9,$
42117-1,Race Plane,2021,Technic,,Technical,Normal,145,7,$9.99,https://images.brickset.com/sets/images/42117-1.jpg,5 to 9,$
42120-1,Rescue Hovercraft,2021,Technic,,Technical,Normal,457,8,$29.99,https://images.brickset.com/sets/images/42120-1.jpg,5 to 9,$$
42121-1,Heavy Duty Excavator,2021,Technic,,Technical,Normal,569,8,$39.99,https://images.brickset.com/sets/images/42121-1.jpg,5 to 9,$$
42132-1,Chopper,2022,Technic,,Technical,Normal,163,7,$12.99,https://images.brickset.com/sets/images/42132-1.jpg,5 to 9,$
42137-1,Formula E Porsche 99x Electric,2022,Technic,,Technical,Normal,422,9,$49.99,https://images.brickset.com/sets/images/42137-1.jpg,5 to 9,$$
42138-1,Ford Mustang Shelby GT500,2022,Technic,,Technical,Normal,544,9,$49.99,https://images.brickset.com/sets/images/42138-1.jpg,5 to 9,$$
42140-1,App-Controlled Transformation Vehicle,2022,Technic,,Technical,Normal,772,9,$149.99,https://images.brickset.com/sets/images/42140-1.jpg,5 to 9,$$$$
10115-1,Jumper Bricks,2001,Bulk Bricks,,Basic,Normal,80,4,$4.99,https://images.brickset.com/sets/images/10115-1.jpg,1 to 4,$
5487-1,Fun With LEGO Bricks,2009,Bricks and More,,Basic,Normal,700,4,$29.99,https://images.brickset.com/sets/images/5487-1.jpg,1 to 4,$$
5489-1,Ultimate LEGO Vehicle Building Set,2009,Bricks and More,,Basic,Normal,675,4,$44.99,https://images.brickset.com/sets/images/5489-1.jpg,1 to 4,$$
5539-1,Creative Bucket,2009,Bricks and More,,Basic,Normal,480,4,$29.99,https://images.brickset.com/sets/images/5539-1.jpg,1 to 4,$$
5560-1,Large Pink Brick Box,2009,Bricks and More,,Basic,Normal,402,4,$29.99,https://images.brickset.com/sets/images/5560-1.jpg,1 to 4,$$
5587-1,Basic Bricks with Fun Figures,2009,Bricks and More,,Basic,Normal,390,4,$19.99,https://images.brickset.com/sets/images/5587-1.jpg,1 to 4,$
6191-1,Fire Fighter Building Set,2009,Bricks and More,,Basic,Normal,117,4,$9.99,https://images.brickset.com/sets/images/6191-1.jpg,1 to 4,$
6192-1,Pirate Building Set,2009,Bricks and More,,Basic,Normal,150,4,$9.99,https://images.brickset.com/sets/images/6192-1.jpg,1 to 4,$
6193-1,Castle Building Set,2009,Bricks and More,,Basic,Normal,137,4,$9.99,https://images.brickset.com/sets/images/6193-1.jpg,1 to 4,$
6194-1,My LEGO Town,2009,Bricks and More,,Basic,Normal,516,4,$29.99,https://images.brickset.com/sets/images/6194-1.jpg,1 to 4,$$
620-3,Blue Building Plate,2010,Bricks and More,,Basic,Normal,1,4,$4.99,https://images.brickset.com/sets/images/620-3.jpg,1 to 4,$
5508-1,LEGO Deluxe Brick Box,2010,Bricks and More,,Basic,Normal,704,4,$49.99,https://images.brickset.com/sets/images/5508-1.jpg,1 to 4,$$
5549-1,LEGO Building Fun,2010,Bricks and More,,Basic,Normal,650,4,$29.99,https://images.brickset.com/sets/images/5549-1.jpg,1 to 4,$$
5898-1,Cars Building Set,2010,Bricks and More,,Basic,Normal,139,4,$9.99,https://images.brickset.com/sets/images/5898-1.jpg,1 to 4,$
5899-1,House Building Set,2010,Bricks and More,,Basic,Normal,134,4,$9.99,https://images.brickset.com/sets/images/5899-1.jpg,1 to 4,$
5929-1,Knight and Castle Building Set,2011,Bricks and More,,Basic,Normal,144,4,$9.99,https://images.brickset.com/sets/images/5929-1.jpg,1 to 4,$
5930-1,Road Construction Building Set,2011,Bricks and More,,Basic,Normal,121,4,$9.99,https://images.brickset.com/sets/images/5930-1.jpg,1 to 4,$
5932-1,My First LEGO Set,2011,Bricks and More,,Basic,Normal,231,4,$14.99,https://images.brickset.com/sets/images/5932-1.jpg,1 to 4,$
5933-1,Airport Building Set,2011,Bricks and More,,Basic,Normal,310,4,$19.99,https://images.brickset.com/sets/images/5933-1.jpg,1 to 4,$
9387-1,Wheels Set,2011,Education,,Educational,Normal,286,4,$39.99,https://images.brickset.com/sets/images/9387-1.jpg,1 to 4,$$
4625-1,Pink Brick Box,2012,Bricks and More,,Basic,Normal,224,4,$14.99,https://images.brickset.com/sets/images/4625-1.jpg,1 to 4,$
4626-1,Farm Brick Box,2012,Bricks and More,,Basic,Normal,232,4,$14.99,https://images.brickset.com/sets/images/4626-1.jpg,1 to 4,$
4628-1,Fun With Bricks,2012,Bricks and More,,Basic,Normal,600,4,$29.99,https://images.brickset.com/sets/images/4628-1.jpg,1 to 4,$$
4635-1,Fun With Vehicles,2012,Bricks and More,,Basic,Normal,525,4,$29.99,https://images.brickset.com/sets/images/4635-1.jpg,1 to 4,$$
4636-1,Police Building Set,2012,Bricks and More,,Basic,Normal,130,4,$9.99,https://images.brickset.com/sets/images/4636-1.jpg,1 to 4,$
4637-1,Safari Building Set,2012,Bricks and More,,Basic,Normal,152,4,$9.99,https://images.brickset.com/sets/images/4637-1.jpg,1 to 4,$
10228-1,Haunted House,2012,Monster Fighters,,Action/Adventure,Normal,2064,14,$179.99,https://images.brickset.com/sets/images/10228-1.jpg,10 to 17,$$$$
10655-1,LEGO Monster Trucks,2013,Bricks and More,,Basic,Normal,197,4,$19.99,https://images.brickset.com/sets/images/10655-1.jpg,1 to 4,$
10656-1,My First LEGO Princess,2013,Bricks and More,,Basic,Normal,88,4,$9.99,https://images.brickset.com/sets/images/10656-1.jpg,1 to 4,$
10657-1,My First LEGO Set,2013,Bricks and More,,Basic,Normal,148,4,$14.99,https://images.brickset.com/sets/images/10657-1.jpg,1 to 4,$
10659-1,LEGO® Blue Suitcase,2013,Bricks and More,,Basic,Normal,146,4,$24.99,https://images.brickset.com/sets/images/10659-1.jpg,1 to 4,$
10660-1,LEGO® Pink Suitcase,2013,Bricks and More,,Basic,Normal,151,4,$24.99,https://images.brickset.com/sets/images/10660-1.jpg,1 to 4,$
10661-1,My First LEGO Fire Station,2013,Bricks and More,,Basic,Normal,90,4,$9.99,https://images.brickset.com/sets/images/10661-1.jpg,1 to 4,$
10662-1,LEGO Creative Bucket,2013,Bricks and More,,Basic,Normal,607,4,$29.99,https://images.brickset.com/sets/images/10662-1.jpg,1 to 4,$$
10682-1,Creative Suitcase,2014,Bricks and More,,Basic,Normal,1000,4,$59.99,https://images.brickset.com/sets/images/10682-1.jpg,1 to 4,$$$
21109-1,Exo Suit,2014,Ideas,,Miscellaneous,Normal,321,12,$34.99,https://images.brickset.com/sets/images/21109-1.jpg,10 to 17,$$
21110-1,Research Institute,2014,Ideas,,Miscellaneous,Normal,165,10,$19.99,https://images.brickset.com/sets/images/21110-1.jpg,10 to 17,$
70810-1,MetalBeard's Sea Cow,2014,The LEGO Movie,,Licensed,Normal,2741,14,$249.99,https://images.brickset.com/sets/images/70810-1.jpg,10 to 17,$$$$
71006-1,The Simpsons House,2014,The Simpsons,,Licensed,Normal,2523,12,$199.99,https://images.brickset.com/sets/images/71006-1.jpg,10 to 17,$$$$
21301-1,Birds,2015,Ideas,,Miscellaneous,Normal,580,12,$44.99,https://images.brickset.com/sets/images/21301-1.jpg,10 to 17,$$
71016-1,Kwik-E-Mart,2015,The Simpsons,,Licensed,Normal,2179,12,$199.99,https://images.brickset.com/sets/images/71016-1.jpg,10 to 17,$$$$
21305-1,Maze,2016,Ideas,,Miscellaneous,Normal,769,10,$69.99,https://images.brickset.com/sets/images/21305-1.jpg,10 to 17,$$$
40179-1,Personalised Mosaic Portrait,2016,Miscellaneous,,Miscellaneous,Normal,4502,10,$129.99,https://images.brickset.com/sets/images/40179-1.jpg,10 to 17,$$$$
21310-1,Old Fishing Store,2017,Ideas,,Miscellaneous,Normal,2049,12,$149.99,https://images.brickset.com/sets/images/21310-1.jpg,10 to 17,$$$$
70620-1,NINJAGO City,2017,The LEGO Ninjago Movie,,Licensed,Normal,4867,16,$299.99,https://images.brickset.com/sets/images/70620-1.jpg,10 to 17,$$$$
70917-1,The Ultimate Batmobile,2017,The LEGO Batman Movie,,Licensed,Normal,1456,10,$139.99,https://images.brickset.com/sets/images/70917-1.jpg,10 to 17,$$$$
70922-1,The Joker Manor,2017,The LEGO Batman Movie,,Licensed,Normal,3444,14,$269.99,https://images.brickset.com/sets/images/70922-1.jpg,10 to 17,$$$$
21315-1,Pop-Up Book,2018,Ideas,,Miscellaneous,Normal,859,12,$69.99,https://images.brickset.com/sets/images/21315-1.jpg,10 to 17,$$$
70657-1,NINJAGO City Docks,2018,The LEGO Ninjago Movie,,Licensed,Normal,3553,12,$229.99,https://images.brickset.com/sets/images/70657-1.jpg,10 to 17,$$$$
21318-1,Tree House,2019,Ideas,,Miscellaneous,Normal,3036,16,$249.99,https://images.brickset.com/sets/images/21318-1.jpg,10 to 17,$$$$
21320-1,Dinosaur Fossils,2019,Ideas,,Miscellaneous,Normal,910,16,$59.99,https://images.brickset.com/sets/images/21320-1.jpg,10 to 17,$$$
70821-1,Emmet and Benny's 'Build and Fix' Workshop!,2019,The LEGO Movie 2,,Licensed,Normal,117,4,$19.99,https://images.brickset.com/sets/images/70821-1.jpg,1 to 4,$
70839-1,The Rexcelsior!,2019,The LEGO Movie 2,,Licensed,Normal,1826,10,$149.99,https://images.brickset.com/sets/images/70839-1.jpg,10 to 17,$$$$
70840-1,Welcome to Apocalypseburg!,2019,The LEGO Movie 2,,Licensed,Normal,3178,16,$299.99,https://images.brickset.com/sets/images/70840-1.jpg,10 to 17,$$$$
